,0,0
0,0.0,5.0
1,3.9806549446441955e-06,5.000810896985774
2,3.184335002399256e-05,5.003243208510482
3,0.0001074606784356906,5.007295796457638
4,0.00025468634290381364,5.012966764570916
5,0.0004973457189422369,5.020253459360507
6,0.0008592264283147993,5.02915247137136
7,0.0013640689260855357,5.0396596368125905
8,0.002035557104647413,5.051770039547187
9,0.002897308918111949,5.065478013440965
10,0.003972867030434835,5.080777145069445
11,0.005285689490644231,5.097660276781279
12,0.006859140438528722,5.116119510116469
13,0.008716480844131106,5.136146209577663
14,0.0108808592843821,5.1577310067523525
15,0.013375302760194746,5.180863804783874
16,0.016222707557326126,5.205533783188729
17,0.019445830154297034,5.231729403017664
18,0.0230672781806438,5.259438412357715
19,0.027109501428758218,5.28864785217225
20,0.031594782922552876,5.31934406247588
21,0.03654523004616841,5.351512688840904
22,0.04198276573591801,5.385138689231811
23,0.04792911973864227,5.420206341164094
24,0.0544058199396233,5.4566992491836075
25,0.06143418376318252,5.494600352662424
26,0.06903530964906054,5.533891933906943
27,0.0772300686076507,5.5745556265739715
28,0.08603909585712928,5.616572424390233
29,0.09548278254549711,5.659922690170566
30,0.10558126756051567,5.704586165130079
31,0.11635442943049071,5.750541978485154
32,0.12782187831882377,5.7977686573382385
33,0.14000294811521738,5.846244136841061
34,0.15291668862638727,5.895945770630867
35,0.16658185786909804,5.946850341534066
36,0.1810169144683019,5.998934072531563
37,0.19624001016312473,6.052172637979906
38,0.21226898242340275,6.106541175082248
39,0.22912134717943486,6.162014295603006
40,0.24681429166757612,6.218566097819912
41,0.26536466739425546,6.276170178707163
42,0.28478898322095686,6.334799646343053
43,0.3051033985726666,6.394427132535573
44,0.32632371677223443,6.455024805659194
45,0.34846537850306336,6.516564383696002
46,0.371543455402488,6.57901714747427
47,0.39557264378815993,6.64235395409739
48,0.42056725851970767,6.706545250556066
49,0.44654122699789617,6.771561087516475
50,0.4735080833034508,6.8373711332771885
51,0.5014809624776795,6.903944687887323
52,0.53047259494695,6.971250697418538
53,0.5604953010930587,7.03925776838329
54,0.5915609859714456,7.107934182291706
55,0.6236811341791794,7.177247910339407
56,0.6568668048745756,7.2471666282185
57,0.6911286269502485,7.317657731043973
58,0.7264767943613573,7.388688348387566
59,0.7629210616107465,7.460225359411259
60,0.800470739392612,7.532235408092385
61,0.8391346903962932,7.60468491853239
62,0.8789213252717077,7.677540110341197
63,0.9198385987579071,7.750767014089125
64,0.9618940059761636,7.824331486818246
65,1.0050945788889423,7.898199227605121
66,1.0494468829260557,7.972335793166732
67,1.0949570137792333,8.046706613501522
68,1.1416305943662843,8.121277007557351
69,1.189472771965969,8.196012198918282
70,1.2384882155246253,8.270877331501984
71,1.2886811131355569,8.345837485259647
72,1.3400551696921066,8.420857691870314
73,1.3926136047152753,8.495902950421442
74,1.4463591503567133,8.570938243067657
75,1.5012940495778166,8.645928550659649
76,1.5574200545056047,8.720838868335102
77,1.6147384249660142,8.795634221063716
78,1.6732499271951495,8.87027967913836
79,1.7329548327289919,8.944740373604374
80,1.7938529174719873,9.018981511619234
81,1.855943460944888,9.092968391734663
82,1.9192252457121377,9.166666419093517
83,1.983696556989041,9.240041120533652
84,2.0493551824288994,9.313058159591229
85,2.1161984120902013,9.385683351395787
86,2.184223038583925,9.457882677449659
87,2.2534253574009475,9.52962230028427
88,2.3238011674194317,9.600868577986043
89,2.395345771592086,9.671588078584547
90,2.468053977813082,9.741747594295857
91,2.5419200999643055,9.811314155613957
92,2.6169379591406696,9.880255045243272
93,2.6931008850540246,9.948537811865434
94,2.7704017176152393,10.016130283733538
95,2.84883280869389,10.08300058208722
96,2.9283860240549884,10.149117134382003
97,3.0090527454720735,10.214448687326533
98,3.0908238730159465,10.278964319721338
99,3.1736898275182748,10.342633455092981
100,3.2576405532092134,10.405425874117508
101,3.342665520528129,10.467311726827308
102,3.4287537291064574,10.528261544595537
103,3.515893710921696,10.588246251892516
104,3.6040735336213703,10.64723717780852
105,3.6932808040158878,10.705206067337638
106,3.783502671739029,10.76212509241741
107,3.8747258330748195,10.817966862719238
108,3.9669365349494328,10.872704436184563
109,4.060120579086743,10.926311329302061
110,4.154263326326088,10.978761527121247
111,4.249349701100716,11.03002949299797
112,4.345364196075344,11.080090178067577
113,4.442290876941247,11.128919030441486
114,4.540113387367158,11.176492004123308
115,4.638814954104244,11.222785567640587
116,4.738378392243414,11.267776712388633
117,4.83878611062307,11.311442960682854
118,4.940020117385409,11.353762373516359
119,5.042062025679358,11.394713558019696
120,5.144893059508103,11.434275674619714
121,5.2484940597191745,11.472428443894838
122,5.3528454901349924,11.509152153124104
