"0","0.0214","0.5183","-0.0791","0.0669","0.0388","-0.3095","-0.019","0.0591","0.2893","-0.2282","0.7797","0.3029","0.2121","0.0899","0.2591","0.8169","0.2183","0.2491","-0.17","0.0337","0.7036","-0.1036","-0.0746","-0.1765","0.1114","0.6257","-0.668","0.2901","-0.0269","0.0023","0.3369","-0.3298","0.1959","0.2175","0.0646","0.1586","0.0899","0.1822","-0.1152","0.3748","0.071","0.1159","0.2428","-0.1626","-0.0215","-0.2619","-0.3188","-0.0812","0.0988","-0.1748","-0.0541","0.2945","0.1906","0.165","0.2601","0.4055","-0.0652","-0.0311","0.0082","0.1091","0.0463","0.4768","0.0882","0.3323","-0.004","-0.1643","-0.0071","0.3678","0.1933","0.1734","-0.0862","0.0487","-0.1019","0.0116","0.1848","-0.1508","-0.1061","0.0335","-0.0764","-0.0212","-0.0136","0.198","-0.0653","0.0129","0.0422","0.1748","0.2514","0.0854","-0.1375","-0.1714","0.2462","0.2536","0.0666","-0.0979","-0.1512","0.0438","0.3936","0.1787","0.1676","0.1324","0.1628","-0.0346","-0.0633","0.0482","-0.1667","-0.3","0.1383","-0.0908","0.3014","0.1575","0.0744","-0.0756","-0.1958","-0.1776","-0.0748","-0.0303","0.0375","-0.0263","-0.0297","-0.1811","0.2607","0.2692","0.0211","-0.0708","0.3444","0.2146","0.0025","-0.0772","0.3157","-0.1123","-0.201","-0.0169","0.2185","0.3695","0.1793","0.1011","-0.1548","-0.0442","-0.1307","-0.0725","0.2432","0.1425","-0.257","-0.0083","0.2255","-0.101","-0.0685","-0.0262","0.1006","0.152","-0.0827","0.3341","0.1094","-0.1327","-0.0336","0.2517","-0.0315","-0.1159","-0.1864","0.2672","-0.1378","0.081","0.2407","-0.0614","-0.1568","-0.2693","-0.0833","-0.1329","-0.0736","-0.0296","0.1675","0.0471","-0.3478","-0.0913","0.2656","-0.2008","0.325","0.2165","-0.1264","0.33","-0.1894","-0.0249","0.1164","-0.2071","0.044","-0.0992","0.2476","0.1057","0.0366","0.0143","0.1427","0.1248","-0.0514","0.0864","0.1708","-0.0844","-0.4242","0.3802","0.1483","-0.5104","0.0426","0.026","0.1861","0.0007","-0.0779","0.0493","-0.0693"
"0","0.3457","0.4199","-0.0378","0.5649","0.3927","0.1191","0.2315","0.4178","0.3047","0.1831","0.083","0.6376","0.2584","0.3494","0.253","-0.2258","0.4377","0.3194","0.2917","0.4745","0.1026","0.6064","0.5321","0.3966","0.4256","0.1634","0.177","0.5238","0.3208","0.5604","0.358","0.124","0.4685","0.5279","0.2859","0.4718","0.1273","0.4886","0.175","0.5962","0.4662","0.4836","0.2744","0.2974","0.4262","0.4435","0.1762","0.5002","0.4093","0.4541","0.45","0.0741","0.1806","0.2947","0.1899","0.1776","0.2903","0.3445","0.4078","0.3391","0.6128","0.4054","0.2779","0.2959","0.4106","0.1562","0.3409","0.019","0.1935","0.3109","0.2485","0.5253","0.4427","0.4314","0.1183","0.7144","0.3579","0.1507","0.5072","0.2328","0.224","0.416","0.1376","0.5042","0.1782","0.3321","0.1181","0.4548","0.2113","0.2231","0.2609","0.4347","0.3501","0.2656","0.1469","0.1748","0.3768","0.1538","0.6053","0.526","0.2825","0.5113","0.436","0.33","0.2303","0.6977","0.3157","0.3204","0.164","0.6271","0.2347","0.4292","0.5829","0.2242","0.2928","0.3055","0.391","0.2876","0.4357","0.5176","0.4294","0.2393","0.4372","0.1882","0.264","0.3958","0.469","0.3523","0.4424","0.496","0.203","0.2976","0.3982","0.3434","0.314","0.3863","0.3971","0.3984","0.3762","0.1894","0.2867","0.564","0.4408","0.2977","0.1611","0.4384","0.477","0.3544","0.224","0.3619","0.1948","0.0127","0.4479","0.3893","0.4066","0.4128","0.2121","0.2864","0.5808","0.2153","0.0644","0.3261","0.3993","0.4388","0.4137","0.6607","0.3744","0.29","0.6621","0.2695","0.5441","0.4135","0.2632","0.2826","0.3978","0.2605","0.36","0.3434","0.248","0.1452","0.1891","0.2967","0.4288","0.2627","0.306","0.2004","0.1227","0.8053","0.2075","0.3831","0.4248","0.2091","0.3739","0.2735","0.6617","0.2598","0.1966","-0.0067","0.6346","0.248","0.3803","0.3417","0.2526","0.4794","0.3649","0.1705","0.3307"
"0","0.307707325841","0.17059240396","-0.00196909548084","0.48886130099","0.343535326834","0.233116819048","0.219739348146","0.359989496207","0.165129390144","0.258574513321","-0.235036738564","0.4659387767","0.154363674101","0.286558889261","0.132096664894","-0.52400928637","0.319842367963","0.198461683812","0.334832955576","0.424244677205","-0.178265032851","0.599288350091","0.519376837507","0.434013770503","0.349409132417","-0.0921153640478","0.423261158107","0.368628193568","0.305407717994","0.513556892905","0.195079975689","0.244926872012","0.352511421207","0.400105398916","0.237865362819","0.372629645228","0.0827668888145","0.380427580276","0.205812107121","0.406594815585","0.402657942855","0.401459014952","0.159578876093","0.337104379202","0.401023791145","0.51026595044","0.286235882068","0.492718942338","0.339036405868","0.486419824037","0.436491601535","-0.044104457863","0.0936777591232","0.207942092938","0.0742416618415","0.00621449937319","0.292660868368","0.329199006442","0.372393117028","0.269851565916","0.545974830154","0.188289315474","0.221590728298","0.143346392982","0.379552304606","0.207970534951","0.316432612307","-0.126106576743","0.103416309495","0.219798363829","0.262545106319","0.467033130771","0.448226011608","0.394691148032","0.039309973181","0.718212468499","0.371252395106","0.125977276962","0.49664254113","0.222199882231","0.21089402616","0.303513778786","0.152211369017","0.458313119273","0.1474882944","0.237906806704","0.0112084318182","0.385746244684","0.248099662239","0.272022789494","0.143921568953","0.300349712115","0.296353195405","0.282712166578","0.194631677877","0.143702974573","0.190731357494","0.0705573667114","0.489861783067","0.429625456979","0.193640712045","0.483066944232","0.42525235048","0.283878528519","0.277244081797","0.759460397664","0.235561542893","0.330162255855","0.0311394203369","0.513206608293","0.185787185581","0.424051343988","0.612918563766","0.275926725072","0.298656867261","0.293139470856","0.345513113802","0.275249401352","0.412551316689","0.547125604173","0.291997461972","0.113243695267","0.39238297662","0.200785035967","0.104164547719","0.275726617846","0.428520772478","0.353778295315","0.281260301252","0.499496803195","0.26632077881","0.279341335929","0.277588822845","0.165328398582","0.216127374948","0.313468151441","0.425928060714","0.383096911058","0.397174729811","0.202592844326","0.166310300764","0.460058599551","0.506869622631","0.275652315646","0.0568361479485","0.441743110706","0.464380951791","0.334930060186","0.165848479343","0.271110737746","0.211626857249","-0.120182602775","0.369032602052","0.410035015871","0.387132533518","0.278873199181","0.206925482899","0.308837103271","0.60687218424","0.0893659132805","0.11446378669","0.265677588361","0.26771060541","0.425856595533","0.441723102935","0.713156698245","0.376259620086","0.318954606324","0.636051327483","0.259072321536","0.43214310938","0.360376039327","0.37948607306","0.295662837618","0.259845671541","0.318801204757","0.201842137204","0.229338141038","0.277791582906","0.00141261981217","0.24900084058","0.282030572359","0.346728850651","0.323337482012","0.263972532693","0.22325492811","0.0148478091635","0.696921885632","0.175983455745","0.346303903156","0.333612479223","0.142583163318","0.363727594975","0.217190066261","0.539547874233","0.272025746066","0.347512076772","-0.155274853476","0.523848563891","0.431010408206","0.331511302837","0.302501553326","0.157285838175","0.439352779883","0.365766128673","0.136603555583","0.330656110868"
"0","0.159005193701","0.644863653582","-0.0876457224455","0.290864656488","0.194170567329","-0.235863538252","0.0752852500592","0.22012999028","0.386353289763","-0.136894379216","0.748050012717","0.530267127368","0.296527951664","0.219194828829","0.337182860069","0.666127253457","0.370050050204","0.353100736417","-0.0433102973941","0.215179910455","0.688332258479","0.138951046938","0.137634554752","-0.00870959318383","0.267317373517","0.640089688799","-0.546262750001","0.471845000934","0.101795755265","0.224305077405","0.451230997478","-0.25328811138","0.365519846135","0.40730864189","0.171265989534","0.329994465859","0.132049014067","0.356653411824","-0.0392099038831","0.574987074585","0.245458797063","0.293483269222","0.329820833643","-0.0353009564032","0.14590616483","-0.0700893702447","-0.225275164669","0.118412515645","0.249684291648","0.0125540743771","0.122073304984","0.300459409566","0.245294103977","0.266145028104","0.313372295596","0.442643637701","0.0536166590346","0.106186035605","0.166407470957","0.232533336045","0.282097527174","0.596853862917","0.189486672704","0.421226674866","0.15667931602","-0.0902285242704","0.127018195031","0.346027414091","0.253203884114","0.280026872385","0.0158983378984","0.24534024285","0.0738941304699","0.174526266404","0.215871850894","0.131449039906","0.0390035784043","0.0892326492339","0.128199010681","0.0726119297122","0.0767116010125","0.346611289613","-0.00543591225848","0.210554350946","0.108550831479","0.290251272734","0.277531873946","0.255609144422","-0.0447269225065","-0.0717995264335","0.328587632132","0.403815676308","0.197940277795","0.0141986220804","-0.0809911104172","0.108733321014","0.510412332598","0.224966193022","0.393081777104","0.331100780301","0.262323015839","0.17108821523","0.115166524699","0.175032057195","-0.0629499730626","-0.0022791183732","0.251603138911","0.0435164889273","0.341713763991","0.393293322095","0.161562903149","0.100540825848","0.0494053052886","-0.0753116351625","0.0461622750488","0.0912008257975","0.186836661795","0.0874254943117","0.143241024495","0.0368855426713","0.408761950531","0.341919574582","0.193970744337","0.0108281730529","0.421256580956","0.355929251694","0.190623182102","0.0701145331849","0.465055795512","0.0955522558492","-0.103359773481","0.104018210142","0.359513470445","0.476571432864","0.289885232115","0.247359289359","0.0153862632398","0.117953197233","0.0293455959177","0.00920594525658","0.337170600527","0.356017323987","-0.0586244458694","0.112738550989","0.271243640085","0.0851973247464","0.128730655299","0.118775648952","0.181081865187","0.283856614999","0.000635051859176","0.31199397749","0.276401354234","0.0321724378899","0.128766927011","0.39495122329","0.0562183646759","0.00879850234078","0.0614796876659","0.331305996842","-0.100171061373","0.205712491216","0.381717188179","0.122317455994","0.0247917392152","0.0213190935199","0.0744509791269","-0.00551081708297","0.198070893388","0.0799246033077","0.370612186814","0.208158041591","-0.215010233136","0.0279631266462","0.401582403725","-0.0809115680591","0.44100425355","0.334962426348","-0.0176860528878","0.360528840046","-0.0981312966931","0.0954445192488","0.277844388329","-0.085758805533","0.160905257787","-0.0125712797546","0.275935848637","0.417109656238","0.115869035138","0.164449708601","0.299200674643","0.197402866084","0.100724409424","0.187338424029","0.419413425405","0.0249277651869","-0.312781963191","0.3471118694","0.387676065949","-0.36910999447","0.191162512254","0.16102080684","0.271479529817","0.191817582117","0.0737262444156","0.113314644252","0.0695091098051"
"0","0.075495992395","0.192846831102","0.234218559837","0.353677562459","0.557906075095","0.699387679088","0.810495939709","0.95273241167","1.08157033044","1.18552608315","1.19130107619","1.24795289125","1.40014409755","1.50832444847","1.61104158868","1.514885827","1.46479347357","1.59195937267","1.72280321245","1.90904290965","1.96939401539","2.07269208628","2.34715659006","2.58107097573","2.77328378496","2.83641081103","2.9176574316","3.11194748404","3.27732219494","3.47825516222","3.65211921793","3.76007489802","3.90665638326","4.09131092007","4.24783704647","4.39762199669","4.50935353632","4.62299829931","4.76683220661","4.9170862451","5.11563640938","5.31292650498","5.45057715155","5.57243838823","5.75353813483","5.97712307293","6.17254479753","6.3636613637","6.56773253838","6.77025822439","6.99669454265","7.09296672835","7.10512953782","7.17913196852","7.24836575276","7.26810567191","7.34143474339","7.49400806367","7.66614369116","7.82371842412","8.0238814304","8.20403313853","8.30459720727","8.39413452998","8.52242772543","8.66657645411","8.79523876629","8.84193525912","8.83636820205","8.91566892215","9.03401189255","9.21301391302","9.4375727436","9.64438246872","9.75086464381","9.93672277488","10.2040229792","10.3260182792","10.4787780516","10.6551460401","10.7614056306","10.8876155855","10.9994277505","11.1492199337","11.2978533106","11.3924099986","11.4535304224","11.5509232523","11.7064373455","11.8340493891","11.9361013374","12.0451032962","12.1915043546","12.3335780412","12.4506943534","12.5337047604","12.6157582237","12.6798654122","12.8173642506","13.042960445","13.1958787995","13.361909023","13.584765162","13.7587504231","13.8964218556","14.1507772996","14.3949059327","14.5337062667","14.622351633","14.7559069311","14.9274050584","15.0770289417","15.3314495085","15.5495277002","15.6905017845","15.8356990161","15.9923924277","16.1446965108","16.313448417","16.5489051495","16.7547839938","16.8542099117","16.9782654157","17.1237991876","17.1986185679","17.2918248654","17.4646119626","17.6565490389","17.8123557586","18.0039145142","18.1918078579","18.3256860578","18.4623288722","18.5709986125","18.6645887865","18.7945250489","18.9759359096","19.1744301864","19.3658698335","19.5130228078","19.6035331944","19.7572128041","19.9944486434","20.186440401","20.2680164455","20.3903428667","20.6126604054","20.8087713622","20.9316373769","21.0388453208","21.1572849897","21.1797208375","21.2407761849","21.4319204249","21.6275054832","21.7909099897","21.9101006963","22.0366430468","22.2613123205","22.4321343378","22.4821439546","22.575411641","22.7062784344","22.8764451471","23.0893058261","23.3726555853","23.639943879","23.8105146895","24.0448253954","24.2644439826","24.4340336886","24.6284782618","24.810003431","24.9756512163","25.111945229","25.2539162401","25.381656084","25.4874461653","25.6118704431","25.6803731942","25.7418121367","25.8721006939","26.0263668183","26.190767593","26.3348641051","26.4544053627","26.5128238692","26.6874565639","26.9016238894","27.0297670929","27.1965845773","27.3134191782","27.4376425227","27.5801706709","27.7658363246","27.9649559124","28.1169595172","28.1641249199","28.2545544798","28.4888291286","28.6759138304","28.8314688846","28.9442777212","29.0906630061","29.2881989303","29.4114553323","29.5260974915"
"2.23","2.26901192427","2.46624114596","2.60295456536","2.65281433083","2.77181772299","2.76158835258","2.72219046957","2.79467059878","2.94347127154","3.00467601525","3.15462304992","3.46825816024","3.67111233288","3.79764491708","3.93415218305","4.1803143194","4.43454042086","4.61196546635","4.68797255057","4.73014076013","4.95181747078","5.15479142976","5.22265170714","5.25428344646","5.31773286536","5.5403651881","5.56338562754","5.5451272328","5.68586999234","5.76587883163","5.93162160761","5.98018689471","6.00772295083","6.19733642037","6.33928970619","6.46227395892","6.57563632672","6.69553946691","6.77342423158","6.90487716042","7.10617355502","7.23840299099","7.39133065263","7.46359110451","7.49072809239","7.50932974295","7.4368620543","7.41064330337","7.50095585504","7.56529603814","7.59832686567","7.70199526718","7.83589589173","7.96137748278","8.10356205815","8.28905056739","8.41080803119","8.45001562232","8.51689643916","8.61477656616","8.74104124845","8.95669197201","9.14962062242","9.29945914225","9.44124837711","9.45755207887","9.46657842459","9.58264016478","9.7296615638","9.86048972991","9.93309498025","9.99718986604","10.0755140195","10.1364639639","10.232248142","10.3174633225","10.3592838724","10.3907466309","10.4440934887","10.4933624529","10.5299989811","10.6338612524","10.7175686312","10.7678944401","10.8461868966","10.9440329929","11.0833385879","11.2141447368","11.2658846899","11.2372949257","11.3002978874","11.4799930392","11.6276338625","11.6796821416","11.6632946046","11.6701011559","11.822008542","12.0024336633","12.1540717328","12.3317499232","12.4773464516","12.5836838972","12.6539164976","12.7251167197","12.752616059","12.7366121014","12.7977837499","12.8701913506","12.9647075931","13.1450415817","13.2811755565","13.3454827065","13.3822719897","13.3759158717","13.3687640762","13.402466113","13.4706826106","13.5379728306","13.594566861","13.6387609142","13.7481005267","13.9322802389","14.0637609286","14.114008343","14.2200203374","14.4107028814","14.5447995211","14.6087715195","14.7400755596","14.877620745","14.8757051706","14.875866718","14.9895942159","15.1947276469","15.3827777896","15.514590733","15.5790553543","15.6117701909","15.6479099498","15.6573685705","15.742352056","15.9124257133","15.9853910559","15.9986679516","16.0928779822","16.1803307729","16.2328180028","16.2935436745","16.3671137156","16.4811863718","16.5509864022","16.6276899346","16.7720527292","16.8477613091","16.8872477823","17.0157420305","17.1264364889","17.1423883772","17.1596311311","17.2560010988","17.3127100552","17.338604645","17.4827305169","17.6063954168","17.6424886579","17.6538019507","17.677299138","17.6942136068","17.7414582215","17.8096644166","17.920203618","18.0622048936","18.0605237084","18.0146317008","18.1200206967","18.1986972862","18.2870460266","18.4774294515","18.5552732097","18.6393896876","18.7037689248","18.703109724","18.7946961575","18.8418243552","18.8602615373","18.8966552788","18.9612717758","19.1313104904","19.2620768123","19.3308530161","19.4446096376","19.5664513163","19.6395968434","19.7102730596","19.8591396258","19.9681587369","19.8975337095","19.9059565519","20.0862367719","20.0907919575","20.0471325428","20.1335407201","20.2396546777","20.3533246241","20.4184758019","20.464366284","20.509222092"
"1","1.00188739981","1.0085959704","1.01927260517","1.03397000823","1.05675959917","1.08819194302","1.12593903349","1.17001974228","1.22087731083","1.27755472117","1.33697540015","1.39795674934","1.46415917406","1.53687088771","1.61485503864","1.69300322403","1.76749520654","1.8439140277","1.92678309233","2.01757924538","2.11454016851","2.21559232105","2.32608853796","2.4492942271","2.58315309612","2.72339546102","2.86724716708","3.01798728997","3.17771903195","3.34660846588","3.52486782538","3.71017267828","3.90184096031","4.1017901429","4.31026884206","4.52640531814","4.74907970646","4.97738850235","5.212134265","5.4542322263","5.70505029266","5.96576436552","6.23485195693","6.51042734542","6.7935767585","7.08684328869","7.39058498546","7.70399013949","8.02727498704","8.36072475611","8.70489857528","9.05714010706","9.41209251371","9.76919905137","10.1298864944","10.49279828","10.8580367904","11.2289228606","11.6079266545","11.9951732073","12.3913632037","12.7970610679","13.2097768266","13.62724512","14.0501591764","14.4798842809","14.9164296614","15.357359012","15.7993165985","16.2431175266","16.691859547","17.1480351922","17.6142998586","18.0913487389","18.5762299167","19.0684196022","19.571938246","20.0851892775","20.6053091857","21.133657288","21.6690710798","22.2102966102","22.7574726936","23.3111888857","23.8723657168","24.4396222995","25.0107708101","25.5858821519","26.1673161669","26.7558283353","27.3500821034","27.9496122193","28.5555274105","29.1686544704","29.7882612803","30.4128712581","31.0416078327","31.6739984236","32.3114291652","32.9579372826","33.6139082637","34.2778529593","34.9515198139","35.6351077035","36.3264870105","37.0276669894","37.7413090702","38.4645243752","39.1934258227","39.9278822868","40.6699650865","41.4200759365","42.1802878978","42.952312328","43.7333130651","44.5214680851","45.3171703712","46.1205975947","46.9320512179","47.753610057","48.5862022856","49.4264271332","50.2722390164","51.1247906315","51.9828510754","52.8451121612","53.7140230819","54.592052107","55.4787747269","56.3741814837","57.279074543","58.1920118909","59.1117122642","60.0375454513","60.9684351363","61.9049129822","62.8491745061","63.8029336585","64.766441159","65.738413475","66.7163273751","67.7003460251","68.6941375613","69.6986597874","70.7100212085","71.7264801913","72.7515552731","73.7870910673","74.8306012858","75.8798633532","76.934766611","77.9931917567","79.0537041822","80.1205215975","81.1970072452","82.282467632","83.3749928992","84.4736614927","85.5811103769","86.6984465434","87.8213035007","88.9477423906","90.0797846425","91.219352732","92.3684965063","93.5300455416","94.7053605282","95.8916219924","97.0880054946","98.295737229","99.5131991708","100.73976197","101.975724012","103.220365378","104.472555289","105.731701826","106.997591134","108.26931869","109.546801605","110.829107696","112.11466233","113.40501015","114.702471838","116.007900199","117.321040991","118.640772728","119.964953458","121.294960469","122.634687481","123.982972255","125.338631047","126.701381141","128.070157683","129.445603013","130.829253188","132.222522994","133.62457088","135.031597991","136.442064976","137.860649566","139.28976814","140.727452708","142.171846373","143.622719891","145.082191439","146.549682796","148.023121617"
"0","0.112475298107","0.230856624863","0.357586517646","0.48898074005","0.624596541396","0.762931693285","0.900026163838","1.03794769055","1.18140123731","1.33010491948","1.4840873961","1.64965942636","1.82814368869","2.01486261994","2.20815754744","2.41101921","2.62639057851","2.85255322569","3.08505167611","3.32050450888","3.56255346465","3.81521868716","4.07465476559","4.33657814443","4.60087855222","4.87233100356","5.14992477395","5.42763759546","5.70841252609","5.99470624669","6.28714375767","6.58493897023","6.88463671636","7.18976320064","7.50317885381","7.82321794544","8.14916570258","8.48094509742","8.81766918988","9.15962672468","9.50990299257","9.86851740622","10.2342607473","10.6056337912","10.9794917712","11.354493217","11.728148012","12.0993356459","12.4721256249","12.8487819222","13.2278724948","13.6103805481","13.9988278271","14.3937596615","14.79538315","15.2051984656","15.6226949306","16.0442155219","16.4683883235","16.8966801486","17.330575594","17.7730189245","18.2256767393","18.6869037334","19.1554214214","19.6278914328","20.1009946954","20.5772251601","21.0600327034","21.5497864857","22.0446261035","22.5428832246","23.0447008218","23.5500002713","24.059218074","24.5729608606","25.0898795405","25.6086303031","26.129501306","26.6529377046","27.1785217404","27.7076182463","28.2414039934","28.7785405701","29.3188926036","29.8636481008","30.4143323903","30.9717694734","31.5337702091","32.0963496995","32.6597895198","33.229296793","33.8069874655","34.3896703656","34.9732447843","35.5565796783","36.1438824208","36.7394934759","37.3434061108","37.9555516522","38.5757790616","39.2023048203","39.8332448301","40.4677206606","41.10466398","41.7418946841","42.3802545803","43.0219539579","43.6678264314","44.3205701608","44.9812255893","45.6468920458","46.3150859133","46.9840406098","47.6526576085","48.3219383632","48.9937670813","49.6689834673","50.3472969596","51.028130154","51.71280169","52.4048112092","53.1047122383","53.8091564701","54.5175071871","55.2332752676","55.9571628277","56.6860021037","57.4197232807","58.1601656883","58.9039988362","59.6477881334","60.3944246567","61.1490327033","61.9134703392","62.6859045523","63.4632457045","64.2430163431","65.0245083466","65.8071403096","66.5921333253","67.3835027695","68.1809481887","68.9805496639","69.7828383123","70.5896685312","71.3999972505","72.2131562925","73.0296727272","73.8508802294","74.6766845488","75.5061514572","76.3411450238","77.1816403747","78.025015602","78.8725903473","79.7261448103","80.582865432","81.4404159197","82.3008067254","83.1650245043","84.0313073718","84.9018407508","85.7790688992","86.660291001","87.5426982663","88.4259757935","89.3102636121","90.1961554078","91.0849334738","91.9781801746","92.8777403874","93.7808086025","94.6826874877","95.5860537976","96.4940217472","97.40616533","98.325277217","99.2510947835","100.180961356","101.114540321","102.049712287","102.987157435","103.928070447","104.870622595","105.814545515","106.760993691","107.713308248","108.673142931","109.637966176","110.607352743","111.582629267","112.562780471","113.546527218","114.535762535","115.531444994","116.528087305","117.523174562","118.522979395","119.527405113","120.530853226","121.535370057","122.544699942","123.559524425","124.578819436","125.600890488","126.625230197"

"0","0.4151265625868512","0.4222824125200279","0.42332961007122455","0.4188441138935993","0.4159643206278085","0.4121944094435009","0.4119675166407415","0.4083023252115536","0.4074122072930364","0.40770891326587533","0.41048398677654646","0.40638246303435976","0.4035201230610891","0.4011464752783766","0.4000992777271802","0.3968704186109906","0.39540434203931535","0.3963817264204321","0.39903462688346353","0.39849357481534514","0.3982143221350263","0.39704495153618996","0.3983364951826657","0.3986506544480247","0.39706240482870997","0.39837140176770575","0.40018654418977984","0.40180970039413466","0.4053876253607229","0.4076914599733554","0.4076914599733554","0.40898300361983136","0.4074645671705962","0.403502669768569","0.40180970039413466","0.40050070345513883","0.39603266057003333","0.39622464678775265","0.39392081217512004","0.39407789180779956","0.39631191325035225","0.39603266057003333","0.3957883144747542","0.3959977539849933","0.3993487861488225","0.3969227784885505","0.39910444005354345","0.39678315214839077","0.3979176161621873","0.39325758705936226","0.39235001584832535","0.3922452960932057","0.3936590127873211","0.3971496712913096","0.3980223359173069","0.39877282749566434","0.4021238596594936","0.40205404648941373","0.40013418431222003","0.39997710467954056","0.4014955411287756","0.3990520801759836","0.40013418431222003","0.39950586578150205","0.40123374174097653","0.40132100820357614","0.40254273867997203","0.40109411540081674","0.3981619622574664","0.39655625934563166","0.39437459778063877","0.39125045841956885","0.3896273022152141","0.38945276929001454","0.3892956896573353","0.38905134356205595","0.3928736146239237","0.3975510970192685","0.4021238596594936","0.4066617157146787","0.4095066023954294","0.40735984741547654","0.4073947540005164","0.405073466095364","0.40194932673429407","0.3996803987067016","0.3988077340807042","0.39959313224410165","0.39852848140038527","0.3970274982436702","0.4015479010063355","0.40317105721069","0.40088467589057747","0.4033281368433695","0.4054923451158427","0.40222857941461326","0.4059810373064009","0.40673152888475855","0.4061032103540406","0.41001274787850794","0.412107142980901","0.4079532593611545","0.40865139106195236","0.407482020463116","0.4032757769658097","0.4030837907480904","0.4054225319457628","0.40720276778279707","0.40744711387807625","0.407813633020995","0.40879101740211177","0.40715040790523727","0.40449750744220586","0.40348521647604907","0.4034677631835292","0.4004832501626188","0.4000992777271802","0.3987379209106246","0.40224603270713305","0.40388664220400794","0.4048640265851247","0.4068362486398782","0.4108854125045051","0.413695392600216","0.41160099749782275","0.4148647631990521","0.41322415370217747","0.41137410469506336","0.40706314144263733","0.4116708106679025","0.41023964068126706","0.41318924711713767","0.4114264645726232","0.41488221649157214","0.41130429152498377","0.4120896896883812","0.407813633020995","0.4091749898375507","0.40812779228635404","0.4109901322596247","0.40907027008243096","0.41111230530726445","0.41270055492657914","0.416103946967968","0.41378265906281564","0.4169591583014453","0.41304962077697793","0.41458551051873316","0.40716786119775705","0.4107283328718256","0.4044800541496858","0.4056843313335619","0.4032932302583297","0.40681879534735826","0.4035550296461288","0.408441951551713","0.4127180082190992","0.41301471419193814","0.41151373103522304","0.41477749673645237","0.4147076835663726","0.41540581526717035","0.4166973589136462","0.4187219408459596","0.41835542170304074","0.4169242517164055","0.4142713512533741","0.41243875553878","0.4125958351714595","0.4086339377694323","0.4102570939737871","0.4103792670214268","0.40749947375563605","0.4067838887623184","0.40779617972847504","0.4081452455788741","0.40722022107531686","0.4079183527761147","0.40777872643595525","0.4105887065316661","0.41078069274938545","0.4100476544635478","0.41048398677654646","0.4083372317965933","0.40460222719732547","0.40339795001344936","0.40633010315679996","0.40880847069463183","0.4076740066808356","0.4060333971839607","0.4069933282725578","0.40716786119775705","0.4067664354697984","0.4057541445036418","0.4081626988713938","0.4054923451158427","0.4039564553740875","0.40301397757801055","0.4075343803406758","0.41030945385134693","0.41151373103522304","0.4132067004096575","0.4107283328718256","0.4101872808037072","0.4092273497151105","0.4110075855521448","0.4137652057702956"
